,ID,Season,Position,FullName,TOI,OT,SO,W,L,Saves,PPSaves,SHSaves,EVSaves,SHShots,EVShots,PPShots,SvPct,GAA,G,GS,ShotsAgainst,GoalsAgainst,TOIperGame,PPSvPct,SHSvPct,EVSvPct
71,8475824,20122013,G,Sami Aittokallio,49:20,0.0,0.0,0.0,0.0,23.0,5.0,1.0,17.0,1.0,18.0,6.0,0.92,2.432432,1.0,1.0,25.0,2.0,49:20,83.33333333333334,100.0,94.44444444444444
72,8476839,20122013,G,Viktor Fasth,1428:18,2.0,4.0,15.0,6.0,609.0,72.0,14.0,523.0,16.0,565.0,80.0,0.9213309999999999,2.184415,25.0,23.0,661.0,52.0,57:07,90.0,87.5,92.56637168141592
73,8476846,20122013,G,Cristopher Nilstorp,291:18,1.0,0.0,1.0,3.0,131.0,27.0,5.0,99.0,5.0,111.0,30.0,0.8972600000000001,3.089598,5.0,5.0,146.0,15.0,58:15,90.0,100.0,89.18918918918921
74,8475311,20122013,G,Darcy Kuemper,288:18,0.0,0.0,1.0,2.0,109.0,11.0,1.0,97.0,1.0,106.0,12.0,0.915966,2.081165,6.0,3.0,119.0,10.0,48:03,91.66666666666666,100.0,91.50943396226415
0,8455710,20132014,G,Martin Brodeur,2296:49,6.0,3.0,19.0,14.0,875.0,140.0,28.0,707.0,32.0,780.0,159.0,0.901133,2.507819,39.0,39.0,971.0,96.0,58:53,88.0503144654088,87.5,90.64102564102564
1,8466339,20132014,G,Scott Clemmensen,914:11,1.0,0.0,6.0,7.0,407.0,59.0,12.0,336.0,13.0,365.0,76.0,0.896476,3.08472,17.0,14.0,454.0,47.0,53:46,77.63157894736842,92.30769230769229,92.05479452054794
2,8468685,20132014,G,Henrik Lundqvist,3655:19,5.0,5.0,33.0,24.0,1666.0,220.0,47.0,1399.0,53.0,1510.0,247.0,0.920442,2.36368,63.0,62.0,1810.0,144.0,58:01,89.06882591093117,88.67924528301887,92.64900662251655
3,8470594,20132014,G,Marc-Andre Fleury,3792:24,5.0,5.0,39.0,18.0,1624.0,265.0,40.0,1319.0,44.0,1439.0,291.0,0.9154450000000001,2.373167,64.0,64.0,1774.0,150.0,59:15,91.06529209621992,90.9090909090909,91.66087560806116
4,8460703,20132014,G,Tim Thomas,2662:26,4.0,0.0,18.0,24.0,1262.0,196.0,33.0,1033.0,35.0,1132.0,223.0,0.9079139999999999,2.884579,48.0,46.0,1390.0,128.0,55:28,87.89237668161434,94.28571428571428,91.25441696113073
5,8468011,20132014,G,Ryan Miller,3500:17,4.0,1.0,25.0,30.0,1731.0,278.0,39.0,1414.0,42.0,1532.0,311.0,0.9183020000000001,2.639786,59.0,59.0,1885.0,154.0,59:19,89.38906752411576,92.85714285714286,92.2976501305483
6,8469548,20132014,G,Ray Emery,1398:25,2.0,2.0,9.0,12.0,642.0,100.0,26.0,516.0,31.0,561.0,119.0,0.902954,2.960491,28.0,21.0,711.0,69.0,49:56,84.03361344537817,83.87096774193549,91.97860962566843
7,8470140,20132014,G,Kari Lehtonen,3803:59,10.0,5.0,33.0,20.0,1735.0,259.0,64.0,1412.0,67.0,1526.0,295.0,0.9189620000000001,2.4132599999999997,65.0,64.0,1888.0,153.0,58:31,87.79661016949154,95.52238805970148,92.52948885976409
8,8470320,20132014,G,Cam Ward,1645:16,6.0,0.0,10.0,12.0,740.0,94.0,16.0,630.0,18.0,693.0,113.0,0.898058,3.063333,30.0,28.0,824.0,84.0,54:50,83.18584070796459,88.8888888888889,90.9090909090909
9,8466141,20132014,G,Roberto Luongo,3222:20,7.0,4.0,25.0,23.0,1460.0,206.0,32.0,1222.0,34.0,1321.0,234.0,0.918817,2.401986,56.0,56.0,1589.0,129.0,57:32,88.03418803418802,94.11764705882351,92.50567751703257
10,8459140,20132014,G,Nikolai Khabibulin,167:39,1.0,0.0,1.0,0.0,60.0,9.0,1.0,50.0,2.0,60.0,12.0,0.810811,5.010438,4.0,4.0,74.0,14.0,41:54,75.0,50.0,83.33333333333334
11,8467950,20132014,G,Craig Anderson,2999:44,8.0,4.0,25.0,16.0,1530.0,223.0,44.0,1263.0,50.0,1365.0,265.0,0.9107139999999999,3.000267,53.0,52.0,1680.0,150.0,56:35,84.15094339622642,88.0,92.52747252747251
12,8470645,20132014,G,Corey Crawford,3395:01,10.0,2.0,32.0,16.0,1405.0,197.0,33.0,1175.0,35.0,1270.0,228.0,0.9165040000000001,2.262139,59.0,56.0,1533.0,128.0,57:32,86.40350877192982,94.28571428571428,92.51968503937007
13,8470657,20132014,G,Jimmy Howard,3003:48,11.0,2.0,21.0,19.0,1349.0,219.0,24.0,1106.0,26.0,1203.0,253.0,0.910256,2.6566349999999996,51.0,50.0,1482.0,133.0,58:53,86.5612648221344,92.30769230769229,91.93682460515377
14,8471469,20132014,G,Pekka Rinne,1366:49,3.0,2.0,10.0,10.0,582.0,81.0,11.0,490.0,11.0,544.0,90.0,0.9023260000000001,2.76555,24.0,24.0,645.0,63.0,56:57,90.0,100.0,90.07352941176471
15,8469514,20132014,G,Peter Budaj,1338:17,3.0,1.0,10.0,8.0,559.0,82.0,19.0,458.0,22.0,501.0,92.0,0.9089430000000001,2.510679,24.0,21.0,615.0,56.0,55:45,89.13043478260867,86.36363636363636,91.41716566866268
16,8462044,20132014,G,Jean-Sebastien Giguere,1211:51,1.0,2.0,11.0,6.0,555.0,93.0,13.0,449.0,13.0,488.0,107.0,0.9128290000000001,2.624087,22.0,19.0,608.0,53.0,55:05,86.9158878504673,100.0,92.00819672131149
17,8468524,20132014,G,Ilya Bryzgalov,1814:01,8.0,4.0,12.0,9.0,810.0,125.0,17.0,668.0,21.0,724.0,146.0,0.909091,2.679137,32.0,30.0,891.0,81.0,56:41,85.61643835616438,80.95238095238095,92.26519337016576
18,8467391,20132014,G,Jason LaBarbera,348:19,0.0,0.0,1.0,3.0,127.0,25.0,0.0,102.0,1.0,113.0,32.0,0.8698629999999999,3.272884,7.0,4.0,146.0,19.0,49:45,78.125,0.0,90.2654867256637
19,8460705,20132014,G,Evgeni Nabokov,2254:14,8.0,4.0,15.0,14.0,982.0,123.0,23.0,836.0,24.0,914.0,147.0,0.905069,2.741509,40.0,39.0,1085.0,103.0,56:21,83.6734693877551,95.83333333333334,91.46608315098469
20,8470216,20132014,G,Josh Harding,1667:40,3.0,3.0,18.0,7.0,644.0,92.0,15.0,537.0,16.0,571.0,103.0,0.933333,1.655007,29.0,26.0,690.0,46.0,57:30,89.32038834951456,93.75,94.04553415061295
21,8469732,20132014,G,Joey MacDonald,598:45,1.0,0.0,5.0,4.0,235.0,25.0,8.0,202.0,8.0,225.0,31.0,0.890152,2.906054,11.0,9.0,264.0,29.0,54:25,80.64516129032258,100.0,89.77777777777777
22,8470860,20132014,G,Jaroslav Halak,2938:35,7.0,5.0,29.0,13.0,1275.0,235.0,22.0,1018.0,25.0,1099.0,261.0,0.9205780000000001,2.24598,52.0,50.0,1385.0,110.0,56:30,90.03831417624521,88.0,92.62966333030027
23,8471403,20132014,G,Karri Ramo,2193:46,4.0,2.0,17.0,15.0,994.0,136.0,19.0,839.0,22.0,913.0,156.0,0.911091,2.652971,40.0,37.0,1091.0,97.0,54:50,87.1794871794872,86.36363636363636,91.894852135816
24,8469608,20132014,G,Mike Smith,3609:58,10.0,3.0,27.0,21.0,1712.0,296.0,36.0,1380.0,37.0,1492.0,342.0,0.915019,2.642684,62.0,61.0,1871.0,159.0,58:13,86.5497076023392,97.2972972972973,92.49329758713137
25,8473404,20132014,G,Niklas Backstrom,1094:07,2.0,0.0,5.0,11.0,491.0,97.0,9.0,385.0,11.0,423.0,112.0,0.899267,3.016132,21.0,19.0,546.0,55.0,52:06,86.60714285714286,81.81818181818183,91.01654846335695
26,8471695,20132014,G,Tuukka Rask,3386:27,6.0,7.0,36.0,15.0,1526.0,219.0,28.0,1279.0,31.0,1359.0,251.0,0.9299209999999999,2.037532,58.0,58.0,1641.0,115.0,58:23,87.25099601593624,90.32258064516128,94.11331861662987
27,8471679,20132014,G,Carey Price,3464:22,5.0,6.0,34.0,20.0,1694.0,264.0,49.0,1381.0,54.0,1479.0,295.0,0.926696,2.3207709999999997,59.0,59.0,1828.0,134.0,58:43,89.4915254237288,90.74074074074076,93.3739012846518
28,8470880,20132014,G,Brian Elliott,1624:19,2.0,4.0,18.0,6.0,628.0,93.0,12.0,523.0,14.0,566.0,101.0,0.9221729999999999,1.957746,31.0,25.0,681.0,53.0,52:23,92.07920792079209,85.71428571428571,92.40282685512369
29,8471715,20132014,G,Ondrej Pavelec,3247:58,7.0,1.0,22.0,26.0,1481.0,238.0,28.0,1215.0,32.0,1338.0,274.0,0.9008520000000001,3.011115,57.0,57.0,1644.0,163.0,56:58,86.86131386861315,87.5,90.80717488789236
30,8468540,20132014,G,Dan Ellis,1027:19,0.0,1.0,5.0,11.0,452.0,76.0,13.0,363.0,15.0,413.0,86.0,0.8793770000000001,3.6210839999999997,20.0,16.0,514.0,62.0,51:21,88.3720930232558,86.66666666666669,87.89346246973366
31,8470147,20132014,G,Curtis McElhinney,1423:09,1.0,2.0,10.0,11.0,639.0,109.0,19.0,511.0,19.0,559.0,125.0,0.908962,2.69824,28.0,21.0,703.0,64.0,50:49,87.2,100.0,91.41323792486584
32,8469569,20132014,G,Drew MacIntyre,94:35,0.0,0.0,0.0,1.0,47.0,5.0,0.0,42.0,1.0,45.0,5.0,0.9215690000000001,2.537445,2.0,1.0,51.0,4.0,47:17,100.0,0.0,93.33333333333331
33,8473972,20132014,G,Jonas Hiller,2908:48,7.0,5.0,29.0,13.0,1228.0,188.0,28.0,1012.0,33.0,1094.0,221.0,0.9109790000000001,2.475248,50.0,50.0,1348.0,120.0,58:10,85.06787330316742,84.84848484848484,92.50457038391224
34,8471734,20132014,G,Jonathan Quick,2904:26,4.0,6.0,27.0,17.0,1083.0,187.0,34.0,862.0,38.0,928.0,217.0,0.9154690000000001,2.065807,49.0,49.0,1183.0,100.0,59:16,86.17511520737328,89.47368421052632,92.88793103448276
35,8473541,20132014,G,Jonathan Bernier,3083:34,7.0,1.0,26.0,19.0,1649.0,238.0,47.0,1364.0,55.0,1462.0,270.0,0.922776,2.685202,55.0,49.0,1787.0,138.0,56:03,88.14814814814815,85.45454545454545,93.296853625171
36,8471306,20132014,G,Thomas Greiss,1312:20,5.0,2.0,10.0,8.0,576.0,66.0,20.0,490.0,24.0,526.0,76.0,0.9201280000000001,2.286005,25.0,20.0,626.0,50.0,52:29,86.8421052631579,83.33333333333334,93.1558935361217
37,8474202,20132014,G,John Curry,79:38,0.0,0.0,1.0,0.0,53.0,12.0,2.0,39.0,3.0,40.0,14.0,0.929825,3.0138130000000003,2.0,1.0,57.0,4.0,39:49,85.71428571428571,66.66666666666666,97.5
38,8470093,20132014,G,Mike McKenna,219:00,1.0,0.0,1.0,1.0,103.0,22.0,2.0,79.0,2.0,86.0,26.0,0.903509,3.0136990000000003,4.0,3.0,114.0,11.0,54:45,84.61538461538461,100.0,91.86046511627909
39,8473575,20132014,G,Semyon Varlamov,3639:46,6.0,2.0,41.0,14.0,1867.0,273.0,39.0,1555.0,40.0,1667.0,306.0,0.9274709999999999,2.406748,63.0,60.0,2013.0,146.0,57:46,89.21568627450979,97.5,93.28134373125376
40,8473607,20132014,G,Michal Neuvirth,884:00,2.0,0.0,4.0,8.0,476.0,126.0,15.0,335.0,16.0,363.0,138.0,0.920696,2.7828049999999998,15.0,13.0,517.0,41.0,58:56,91.30434782608695,93.75,92.28650137741049
41,8474550,20132014,G,Antti Niemi,3740:17,7.0,4.0,39.0,17.0,1556.0,186.0,48.0,1322.0,50.0,1439.0,216.0,0.91261,2.390193,64.0,64.0,1705.0,149.0,58:26,86.1111111111111,96.0,91.86935371785962
42,8471750,20132014,G,Ben Bishop,3586:21,7.0,5.0,37.0,14.0,1625.0,279.0,32.0,1314.0,38.0,1410.0,310.0,0.9243459999999999,2.225104,63.0,63.0,1758.0,133.0,56:55,90.0,84.21052631578947,93.19148936170212
43,8471239,20132014,G,Cory Schneider,2679:54,12.0,3.0,16.0,15.0,1019.0,171.0,33.0,815.0,33.0,888.0,186.0,0.9205059999999999,1.970223,45.0,43.0,1107.0,88.0,59:33,91.93548387096773,100.0,91.7792792792793
44,8471219,20132014,G,Al Montoya,1540:54,3.0,2.0,13.0,8.0,678.0,79.0,18.0,581.0,20.0,628.0,89.0,0.9199459999999999,2.297359,28.0,22.0,737.0,59.0,55:01,88.76404494382021,90.0,92.51592356687898
45,8473461,20132014,G,Steve Mason,3485:36,7.0,4.0,33.0,18.0,1606.0,237.0,33.0,1336.0,39.0,1447.0,265.0,0.91719,2.4959830000000003,61.0,60.0,1751.0,145.0,57:08,89.43396226415095,84.61538461538461,92.32895646164478
46,8473434,20132014,G,Chad Johnson,1510:49,3.0,2.0,17.0,4.0,655.0,106.0,18.0,531.0,21.0,570.0,117.0,0.925141,2.104822,27.0,23.0,708.0,53.0,55:57,90.59829059829059,85.71428571428571,93.15789473684212
47,8473523,20132014,G,Jhonas Enroth,1574:14,5.0,0.0,4.0,17.0,760.0,112.0,20.0,628.0,22.0,684.0,128.0,0.9112709999999999,2.820421,28.0,26.0,834.0,74.0,56:13,87.5,90.9090909090909,91.81286549707602
48,8475361,20132014,G,Jonas Gustavsson,1550:40,4.0,0.0,16.0,5.0,667.0,118.0,14.0,535.0,17.0,585.0,133.0,0.907483,2.6311259999999996,27.0,26.0,735.0,68.0,57:25,88.72180451127821,82.35294117647058,91.45299145299143
49,8471251,20132014,G,Justin Peters,1225:20,4.0,1.0,7.0,9.0,575.0,88.0,10.0,477.0,10.0,518.0,98.0,0.91853,2.49728,21.0,20.0,626.0,51.0,58:20,89.79591836734693,100.0,92.08494208494207
50,8474682,20132014,G,Dustin Tokarski,163:06,0.0,1.0,2.0,0.0,88.0,17.0,4.0,67.0,4.0,71.0,18.0,0.9462370000000001,1.839362,3.0,2.0,93.0,5.0,54:22,94.44444444444444,100.0,94.3661971830986
51,8471227,20132014,G,Devan Dubnyk,1801:37,3.0,2.0,11.0,18.0,842.0,135.0,23.0,684.0,28.0,762.0,155.0,0.8910049999999999,3.430252,34.0,31.0,945.0,103.0,52:59,87.09677419354837,82.14285714285714,89.76377952755905
52,8471418,20132014,G,Anton Khudobin,2084:18,1.0,1.0,19.0,14.0,996.0,103.0,23.0,870.0,29.0,931.0,116.0,0.925651,2.302931,36.0,34.0,1076.0,80.0,57:53,88.79310344827587,79.3103448275862,93.44790547798068
53,8474690,20132014,G,Kevin Poulin,1625:19,1.0,0.0,11.0,16.0,731.0,93.0,7.0,631.0,9.0,701.0,110.0,0.8914629999999999,3.285514,28.0,26.0,820.0,89.0,58:02,84.54545454545455,77.7777777777778,90.01426533523536
54,8475683,20132014,G,Sergei Bobrovsky,3299:26,5.0,5.0,32.0,20.0,1568.0,271.0,26.0,1271.0,33.0,1365.0,301.0,0.9228959999999999,2.382227,58.0,58.0,1699.0,131.0,56:53,90.03322259136213,78.78787878787878,93.11355311355312
55,8475215,20132014,G,Robin Lehner,1942:10,6.0,1.0,12.0,15.0,1042.0,178.0,30.0,834.0,33.0,911.0,197.0,0.913234,3.05844,36.0,30.0,1141.0,99.0,53:56,90.35532994923858,90.9090909090909,91.54774972557631
56,8473503,20132014,G,James Reimer,1784:39,1.0,1.0,12.0,16.0,997.0,138.0,25.0,834.0,27.0,904.0,164.0,0.910502,3.294764,36.0,32.0,1095.0,98.0,49:34,84.14634146341461,92.5925925925926,92.2566371681416
57,8474593,20132014,G,Jacob Markstrom,813:21,3.0,0.0,2.0,8.0,315.0,45.0,9.0,261.0,10.0,298.0,53.0,0.872576,3.3933730000000004,16.0,12.0,361.0,46.0,50:50,84.90566037735849,90.0,87.58389261744966
58,8474651,20132014,G,Braden Holtby,2656:20,4.0,4.0,23.0,15.0,1349.0,215.0,43.0,1091.0,51.0,1176.0,248.0,0.9145760000000001,2.846028,48.0,45.0,1475.0,126.0,55:20,86.69354838709677,84.31372549019608,92.77210884353741
59,8474765,20132014,G,Anders Lindback,1302:19,2.0,1.0,8.0,12.0,517.0,82.0,13.0,422.0,15.0,463.0,102.0,0.891379,2.90252,23.0,18.0,580.0,63.0,56:37,80.3921568627451,86.66666666666669,91.14470842332615
60,8471774,20132014,G,Alex Stalock,1251:43,2.0,2.0,12.0,5.0,532.0,47.0,18.0,467.0,21.0,500.0,50.0,0.9316989999999999,1.8694330000000001,24.0,18.0,571.0,39.0,52:09,94.0,85.71428571428571,93.4
61,8475195,20132014,G,Anders Nilsson,1101:10,2.0,0.0,8.0,7.0,491.0,87.0,14.0,390.0,18.0,426.0,104.0,0.895985,3.105797,19.0,17.0,548.0,57.0,57:57,83.65384615384616,77.7777777777778,91.54929577464789
62,8475681,20132014,G,Ben Scrivens,2210:07,4.0,4.0,16.0,16.0,1111.0,184.0,32.0,895.0,37.0,965.0,203.0,0.921992,2.551901,40.0,35.0,1205.0,94.0,55:15,90.64039408866995,86.4864864864865,92.74611398963732
63,8475831,20132014,G,Philipp Grubauer,883:23,5.0,0.0,6.0,5.0,434.0,71.0,9.0,354.0,10.0,382.0,77.0,0.925373,2.377224,17.0,14.0,469.0,35.0,51:57,92.20779220779221,90.0,92.67015706806284
64,8475622,20132014,G,Carter Hutton,2085:17,4.0,1.0,20.0,11.0,915.0,118.0,12.0,785.0,12.0,855.0,139.0,0.909543,2.6183490000000003,40.0,34.0,1006.0,91.0,52:07,84.89208633093527,100.0,91.81286549707602
65,8475852,20132014,G,Petr Mrazek,448:38,0.0,2.0,2.0,4.0,165.0,20.0,7.0,138.0,7.0,151.0,20.0,0.926966,1.7386139999999999,9.0,6.0,178.0,13.0,49:50,100.0,100.0,91.3907284768212
66,8475824,20132014,G,Sami Aittokallio,40:00,0.0,0.0,0.0,1.0,15.0,4.0,1.0,10.0,1.0,13.0,4.0,0.833333,4.5,1.0,1.0,18.0,3.0,40:00,100.0,100.0,76.92307692307693
67,8476839,20132014,G,Viktor Fasth,700:51,2.0,0.0,5.0,5.0,307.0,60.0,6.0,241.0,7.0,267.0,66.0,0.902941,2.825141,12.0,12.0,340.0,33.0,58:24,90.9090909090909,85.71428571428571,90.26217228464421
68,8475311,20132014,G,Darcy Kuemper,1480:14,4.0,2.0,12.0,8.0,642.0,74.0,10.0,558.0,13.0,599.0,90.0,0.91453,2.432049,26.0,25.0,702.0,60.0,56:55,82.2222222222222,76.92307692307693,93.1552587646077
69,8475660,20132014,G,Cam Talbot,1210:40,1.0,3.0,12.0,6.0,527.0,76.0,14.0,437.0,15.0,465.0,80.0,0.9410709999999999,1.635463,21.0,19.0,560.0,33.0,57:39,95.0,93.33333333333331,93.97849462365593
70,8473553,20132014,G,Jeff Zatkoff,1171:22,2.0,1.0,12.0,6.0,531.0,113.0,12.0,406.0,14.0,443.0,125.0,0.9123709999999999,2.612333,20.0,18.0,582.0,51.0,58:34,90.4,85.71428571428571,91.64785553047405
71,8476844,20132014,G,Niklas Svedberg,60:50,0.0,0.0,1.0,0.0,33.0,2.0,1.0,30.0,1.0,32.0,2.0,0.942857,1.9726029999999999,1.0,1.0,35.0,2.0,60:50,100.0,100.0,93.75
72,8475303,20132014,G,Connor Knapp,76:31,1.0,0.0,0.0,0.0,28.0,6.0,1.0,21.0,1.0,23.0,8.0,0.875,3.136572,2.0,1.0,32.0,4.0,38:15,75.0,100.0,91.30434782608695
73,8476319,20132014,G,Nathan Lieuwen,363:22,0.0,0.0,1.0,4.0,173.0,16.0,3.0,154.0,4.0,169.0,18.0,0.905759,2.972204,7.0,5.0,191.0,18.0,51:54,88.8888888888889,75.0,91.1242603550296
74,8477356,20132014,G,Kristers Gudlevskis,59:47,0.0,0.0,1.0,0.0,36.0,7.0,5.0,24.0,5.0,25.0,8.0,0.947368,2.007248,1.0,1.0,38.0,2.0,59:47,87.5,100.0,96.0
75,8477293,20132014,G,Antti Raanta,1396:40,4.0,1.0,13.0,5.0,547.0,106.0,18.0,423.0,20.0,472.0,118.0,0.8967209999999999,2.706444,25.0,22.0,610.0,63.0,55:52,89.83050847457628,90.0,89.61864406779661
76,8476992,20132014,G,Marek Mazanec,1369:32,4.0,2.0,8.0,10.0,586.0,78.0,17.0,491.0,17.0,543.0,90.0,0.901538,2.803875,25.0,22.0,650.0,64.0,54:46,86.66666666666669,100.0,90.42357274401472
77,8473499,20132014,G,Reto Berra,1720:14,3.0,0.0,9.0,18.0,732.0,97.0,9.0,626.0,11.0,697.0,112.0,0.892683,3.0693509999999997,31.0,29.0,820.0,88.0,55:29,86.60714285714286,81.81818181818183,89.81348637015782
78,8475299,20132014,G,Joni Ortio,500:55,0.0,0.0,4.0,4.0,172.0,20.0,7.0,145.0,7.0,165.0,21.0,0.891192,2.515388,9.0,9.0,193.0,21.0,55:39,95.23809523809523,100.0,87.87878787878788
79,8474754,20132014,G,Joacim Eriksson,36:02,0.0,0.0,0.0,0.0,25.0,13.0,1.0,11.0,1.0,12.0,18.0,0.8064520000000001,9.990749000000001,1.0,0.0,31.0,6.0,36:02,72.2222222222222,100.0,91.66666666666666
80,8475663,20132014,G,Eddie Lack,2318:52,5.0,4.0,16.0,17.0,959.0,129.0,19.0,811.0,21.0,881.0,150.0,0.9115969999999999,2.406348,41.0,37.0,1052.0,93.0,56:33,86.0,90.4761904761905,92.0544835414302
81,8475883,20132014,G,Frederik Andersen,1569:26,0.0,0.0,20.0,5.0,723.0,107.0,12.0,604.0,14.0,651.0,118.0,0.923372,2.293822,28.0,24.0,783.0,60.0,56:03,90.67796610169492,85.71428571428571,92.78033794162826
82,8476434,20132014,G,John Gibson,181:07,0.0,1.0,3.0,0.0,83.0,18.0,1.0,64.0,1.0,68.0,18.0,0.954023,1.325113,3.0,3.0,87.0,4.0,60:22,100.0,100.0,94.11764705882351
83,8475789,20132014,G,Jack Campbell,60:00,0.0,0.0,0.0,1.0,41.0,14.0,1.0,26.0,2.0,29.0,16.0,0.87234,6.0,1.0,1.0,47.0,6.0,60:00,87.5,50.0,89.65517241379311
84,8474889,20132014,G,Martin Jones,1094:40,0.0,4.0,12.0,6.0,467.0,88.0,10.0,369.0,10.0,389.0,101.0,0.934,1.80877,19.0,18.0,500.0,33.0,57:36,87.12871287128714,100.0,94.8586118251928
85,8474636,20132014,G,Michael Hutchinson,183:02,0.0,0.0,2.0,1.0,83.0,13.0,1.0,69.0,1.0,72.0,15.0,0.943182,1.639046,3.0,3.0,88.0,5.0,61:00,86.66666666666669,100.0,95.83333333333334
0,8455710,20142015,G,Martin Brodeur,355:43,0.0,1.0,3.0,3.0,152.0,18.0,5.0,129.0,5.0,141.0,23.0,0.899408,2.867451,7.0,5.0,169.0,17.0,50:49,78.26086956521739,100.0,91.48936170212765
1,8468685,20142015,G,Henrik Lundqvist,2742:36,3.0,5.0,30.0,13.0,1226.0,149.0,32.0,1045.0,35.0,1120.0,174.0,0.9224979999999999,2.253336,46.0,46.0,1329.0,103.0,59:37,85.63218390804597,91.42857142857143,93.30357142857143
2,8470594,20142015,G,Marc-Andre Fleury,3776:11,9.0,10.0,34.0,20.0,1685.0,311.0,44.0,1330.0,52.0,1438.0,341.0,0.9202620000000001,2.319803,64.0,64.0,1831.0,146.0,59:00,91.20234604105572,84.61538461538461,92.48956884561892
3,8468011,20142015,G,Ryan Miller,2541:31,1.0,6.0,29.0,15.0,1091.0,147.0,24.0,920.0,25.0,1008.0,165.0,0.910684,2.526051,45.0,45.0,1198.0,107.0,56:28,89.0909090909091,96.0,91.2698412698413
4,8469548,20142015,G,Ray Emery,1569:31,7.0,0.0,10.0,11.0,678.0,103.0,18.0,557.0,21.0,610.0,127.0,0.894459,3.058266,31.0,25.0,758.0,80.0,50:37,81.1023622047244,85.71428571428571,91.31147540983606
5,8470140,20142015,G,Kari Lehtonen,3697:41,10.0,5.0,34.0,17.0,1694.0,249.0,54.0,1391.0,57.0,1531.0,287.0,0.903467,2.936974,65.0,65.0,1875.0,181.0,56:53,86.7595818815331,94.73684210526315,90.85564990202481
6,8470320,20142015,G,Cam Ward,3025:43,5.0,1.0,22.0,24.0,1230.0,136.0,28.0,1066.0,31.0,1166.0,154.0,0.910437,2.399432,51.0,50.0,1351.0,121.0,59:19,88.31168831168831,90.32258064516128,91.42367066895369
7,8466141,20142015,G,Roberto Luongo,3528:11,12.0,2.0,28.0,19.0,1605.0,248.0,35.0,1322.0,38.0,1418.0,287.0,0.920826,2.3468169999999997,61.0,61.0,1743.0,138.0,57:50,86.41114982578398,92.10526315789473,93.22990126939352
8,8467950,20142015,G,Craig Anderson,2092:31,8.0,3.0,14.0,13.0,1047.0,163.0,32.0,852.0,34.0,916.0,184.0,0.9232799999999999,2.4946040000000003,35.0,35.0,1134.0,87.0,59:47,88.58695652173914,94.11764705882351,93.0131004366812
9,8470645,20142015,G,Corey Crawford,3332:32,5.0,2.0,32.0,20.0,1535.0,181.0,38.0,1316.0,43.0,1414.0,204.0,0.924142,2.268544,57.0,57.0,1661.0,126.0,58:27,88.72549019607844,88.3720930232558,93.06930693069307
10,8470657,20142015,G,Jimmy Howard,2970:35,11.0,2.0,23.0,13.0,1229.0,189.0,41.0,999.0,44.0,1087.0,219.0,0.9103700000000001,2.443964,53.0,50.0,1350.0,121.0,56:02,86.3013698630137,93.18181818181816,91.90432382704692
11,8471469,20142015,G,Pekka Rinne,3850:47,6.0,4.0,41.0,17.0,1667.0,200.0,39.0,1428.0,43.0,1532.0,232.0,0.922524,2.1813740000000004,64.0,64.0,1807.0,140.0,60:10,86.20689655172413,90.69767441860463,93.21148825065274
12,8468524,20142015,G,Ilya Bryzgalov,329:29,1.0,0.0,1.0,4.0,127.0,14.0,1.0,112.0,3.0,127.0,20.0,0.8466670000000001,4.188376,8.0,6.0,150.0,23.0,41:11,70.0,33.33333333333333,88.18897637795277
13,8467391,20142015,G,Jason LaBarbera,207:28,1.0,0.0,2.0,0.0,90.0,13.0,5.0,72.0,5.0,78.0,16.0,0.909091,2.6028279999999997,5.0,2.0,99.0,9.0,41:29,81.25,100.0,92.30769230769229
14,8460705,20142015,G,Evgeni Nabokov,553:26,2.0,0.0,3.0,6.0,216.0,42.0,1.0,173.0,2.0,192.0,51.0,0.881633,3.1440099999999997,11.0,9.0,245.0,29.0,50:18,82.35294117647058,50.0,90.10416666666666
15,8470860,20142015,G,Jaroslav Halak,3549:57,4.0,6.0,38.0,17.0,1529.0,210.0,40.0,1279.0,41.0,1387.0,245.0,0.913927,2.433837,59.0,59.0,1673.0,144.0,60:10,85.71428571428571,97.56097560975608,92.21341023792358
16,8471403,20142015,G,Karri Ramo,1731:47,3.0,2.0,15.0,9.0,777.0,85.0,15.0,677.0,17.0,739.0,96.0,0.9119719999999999,2.598477,34.0,32.0,852.0,75.0,50:56,88.54166666666666,88.23529411764706,91.6102841677943
17,8469608,20142015,G,Mike Smith,3555:47,5.0,0.0,14.0,42.0,1768.0,294.0,48.0,1426.0,52.0,1564.0,339.0,0.9043479999999999,3.155423,62.0,61.0,1955.0,187.0,57:21,86.72566371681415,92.30769230769229,91.17647058823529
18,8473404,20142015,G,Niklas Backstrom,1004:53,3.0,0.0,5.0,7.0,401.0,62.0,9.0,330.0,10.0,371.0,71.0,0.8871680000000001,3.04513,19.0,14.0,452.0,51.0,52:53,87.32394366197181,90.0,88.94878706199461
19,8471695,20142015,G,Tuukka Rask,4063:01,13.0,3.0,34.0,21.0,1855.0,238.0,44.0,1573.0,46.0,1692.0,273.0,0.922427,2.303707,70.0,67.0,2011.0,156.0,58:02,87.1794871794872,95.65217391304348,92.96690307328606
20,8471679,20142015,G,Carey Price,3976:33,6.0,9.0,44.0,16.0,1823.0,244.0,49.0,1530.0,52.0,1624.0,277.0,0.933436,1.961499,66.0,66.0,1953.0,130.0,60:15,88.086642599278,94.23076923076924,94.21182266009852
